date,home,away,goals_home,goals_away,season,delta,year,home__val,away__val,home__scored,home__suffered,home__delta_minus_1,home__delta_minus_2,home__delta_minus_3,home__delta_minus_4,home__avg_scored_3,home__avg_suffered_3,home__avg_scored_5,home__avg_suffered_5,away__scored,away__suffered,away__delta_minus_1,away__delta_minus_2,away__delta_minus_3,away__delta_minus_4,away__avg_scored_3,away__avg_suffered_3,away__avg_scored_5,away__avg_suffered_5
2016-12-22,Belenenses SAD,Sporting CP,0,1,2016,-1,2016,21780,216400,0,1,-1,1,0,0,0.6666666666666666,0.6666666666666666,0.6000000000000001,0.4,1,0,-1,-1,2,1,1.0,1.0,1.4000000000000001,0.6000000000000001
2016-12-23,Vitória Setúbal,Tondela,3,0,2016,3,2016,21400,11030,3,0,-2,2,-2,-1,1.0,1.6666666666666665,1.0,1.4,0,3,0,-1,-2,1,1.3333333333333333,2.333333333333333,1.2000000000000002,2.0
2016-12-23,Arouca,Vit. Guimarães,0,1,2016,-1,2016,0,25700,0,1,3,-2,2,1,2.0,1.0,1.4000000000000001,1.2000000000000002,1,0,2,1,0,-1,1.9999999999999998,1.0,1.7999999999999998,1.2
2017-01-07,Nacional,Braga,0,0,2016,0,2017,0,61700,0,0,-2,-1,1,-2,1.3333333333333333,2.0,1.0,2.0000000000000004,0,0,1,1,3,-1,2.0,0.3333333333333333,2.4000000000000004,0.8
2017-01-07,Estoril,Marítimo,0,1,2016,-1,2017,0,17980,0,1,-1,-1,-2,0,0.0,1.3333333333333333,0.4,1.0,1,0,2,-1,-1,1,1.0,1.0,1.0,0.8
2017-01-07,Vit. Guimarães,Benfica,0,2,2016,-2,2017,26380,170650,0,2,1,2,1,0,2.0,0.6666666666666666,1.6,1.0,2,0,2,1,1,-1,1.6666666666666665,0.3333333333333333,1.8,0.6000000000000001
2017-01-07,Paços Ferreira,FC Porto,0,0,2016,0,2017,17150,204700,0,0,-2,1,-3,1,0.3333333333333333,1.6666666666666665,0.6000000000000001,1.4,0,0,1,1,4,1,2.6666666666666665,0.6666666666666666,1.8,0.4
2017-01-08,Rio Ave FC,Chaves,2,2,2016,0,2017,19030,0,2,2,-2,1,2,2,1.3333333333333333,1.0,1.6,0.8,2,2,1,-1,1,0,1.3333333333333333,1.0,1.0,0.8
2017-01-08,Tondela,Arouca,1,2,2016,-1,2017,11200,0,1,2,-3,0,-1,-2,1.0,2.333333333333333,1.2000000000000002,2.2,2,1,-1,3,-2,2,1.3333333333333333,1.3333333333333333,1.4000000000000001,0.8
2017-01-08,Boavista,Vitória Setúbal,1,0,2016,1,2017,13650,16650,1,0,2,0,-1,-1,1.3333333333333333,1.0,1.0,1.2,0,1,3,-2,2,-2,2.0,1.0,1.2000000000000002,1.2
2017-01-08,Sporting CP,Feirense,2,1,2016,1,2017,196150,0,2,1,1,-1,-1,2,0.6666666666666666,1.0,1.0,0.6000000000000001,1,2,2,-2,-4,-2,0.6666666666666666,2.0,0.8,2.8000000000000003
2017-01-09,Moreirense,Belenenses SAD,1,0,2016,1,2017,16150,17730,1,0,-3,2,-1,0,1.6666666666666665,2.333333333333333,1.2,1.7999999999999998,0,1,-1,-1,1,0,0.3333333333333333,0.6666666666666666,0.4,0.6000000000000001
2017-01-13,Arouca,Estoril,2,1,2016,1,2017,0,0,2,1,1,-1,3,-2,2.0,1.0,1.6,1.0,1,2,-1,-1,-1,-2,0.0,1.0,0.2,1.2
2017-01-14,Vitória Setúbal,Nacional,1,0,2016,1,2017,16650,0,1,0,-1,3,-2,2,1.3333333333333333,1.3333333333333333,1.2000000000000002,1.2000000000000002,0,1,0,-2,-1,1,0.3333333333333333,1.3333333333333333,1.0,1.8000000000000003
2017-01-14,Benfica,Boavista,3,3,2016,0,2017,170650,13650,3,3,2,2,1,1,1.6666666666666665,0.0,1.5999999999999999,0.6000000000000001,3,3,1,2,0,-1,1.3333333333333333,0.3333333333333333,1.2,1.0
2017-01-14,Chaves,Sporting CP,2,2,2016,0,2017,0,196150,2,2,0,1,-1,1,1.3333333333333333,1.3333333333333333,1.4000000000000001,1.2,2,2,1,1,-1,-1,1.0,0.6666666666666666,1.2000000000000002,0.8
2017-01-14,Feirense,Vit. Guimarães,0,0,2016,0,2017,0,26380,0,0,-1,2,-2,-4,1.0,1.3333333333333333,0.6000000000000001,2.0,0,0,-2,1,2,1,1.3333333333333333,1.0,1.4000000000000001,1.0
2017-01-15,Marítimo,Paços Ferreira,3,1,2016,2,2017,17980,17150,3,1,1,2,-1,-1,1.3333333333333333,0.6666666666666666,1.2000000000000002,0.8,1,3,0,-2,1,-3,0.3333333333333333,0.6666666666666666,0.6000000000000001,1.2
2017-01-15,FC Porto,Moreirense ,3,0,2016,3,2017,204700,0,3,0,0,1,1,4,1.3333333333333333,0.6666666666666666,1.8,0.4,0,3,-1,-1,-3,1,0.6666666666666666,2.333333333333333,0.8,2.0
2017-01-15,Belenenses SAD,Rio Ave FC,1,0,2016,1,2017,17730,19030,1,0,-1,-1,-1,1,0.0,1.0,0.4,0.8,0,1,0,-2,1,2,1.3333333333333333,1.6666666666666665,1.8000000000000003,1.2
2017-01-16,Braga,Tondela,2,0,2016,2,2017,61700,11200,2,0,0,1,1,3,1.0,0.3333333333333333,1.2000000000000002,0.4,0,2,-1,-3,0,-1,0.6666666666666666,1.9999999999999998,1.0,2.4000000000000004
2017-01-20,Paços Ferreira,Moreirense ,0,2,2016,-2,2017,17150,0,0,2,-2,0,-2,1,0.3333333333333333,1.6666666666666665,0.4,1.6,2,0,-3,-1,-1,-3,0.6666666666666666,2.333333333333333,0.8,2.2
2017-01-21,FC Porto,Rio Ave FC,4,2,2016,2,2017,204700,19030,4,2,3,0,1,1,1.6666666666666665,0.3333333333333333,2.2,0.4,2,4,-1,0,-2,1,0.6666666666666666,1.6666666666666665,1.2000000000000002,1.2
2017-01-21,Marítimo,Sporting CP,2,2,2016,0,2017,17980,196150,2,2,2,1,2,-1,2.0,0.3333333333333333,1.4000000000000001,0.8,2,2,0,1,1,-1,1.6666666666666665,1.0,1.2,1.2000000000000002
2017-01-21,Arouca,Boavista,1,2,2016,-1,2017,0,13650,1,2,1,1,-1,3,1.3333333333333333,1.0,1.6,1.2000000000000002,2,1,0,1,2,0,2.0,1.0,1.6,1.2000000000000002
2017-01-22,Feirense,Estoril,1,0,2016,1,2017,0,0,1,0,0,-1,2,-2,1.0,0.6666666666666666,0.6000000000000001,1.6,0,1,-1,-1,-1,-1,0.3333333333333333,1.3333333333333333,0.2,1.4
2017-01-22,Benfica,Tondela,4,0,2016,4,2017,170650,11200,4,0,0,2,2,1,2.333333333333333,1.0,2.0,0.8,0,4,-2,-1,-3,0,0.3333333333333333,2.333333333333333,0.8,2.2
2017-01-22,Belenenses SAD,Vitória Setúbal,1,2,2016,-1,2017,17730,16650,1,2,1,-1,-1,-1,0.3333333333333333,0.6666666666666666,0.4,0.6000000000000001,2,1,1,-1,3,-2,1.3333333333333333,0.3333333333333333,1.4,0.8
2017-01-22,Braga,Vit. Guimarães,1,2,2016,-1,2017,61700,26380,1,2,2,0,1,1,1.3333333333333333,0.3333333333333333,1.6,0.2,2,1,0,-2,1,2,0.3333333333333333,0.6666666666666666,1.2000000000000002,0.8
2017-01-23,Chaves,Nacional,2,0,2016,2,2017,0,0,2,0,0,0,1,-1,1.6666666666666665,1.3333333333333333,1.6,1.4000000000000001,0,2,-1,0,-2,-1,0.0,1.0,0.8,1.4
2017-01-27,Boavista,Belenenses SAD,0,1,2016,-1,2017,13650,17730,0,1,1,0,1,2,1.9999999999999998,1.3333333333333333,1.8,1.0,1,0,-1,1,-1,-1,0.6666666666666666,1.0,0.4,1.0
2017-01-28,Tondela,Chaves,2,0,2016,2,2017,11200,0,2,0,-4,-2,-1,-3,0.3333333333333333,2.6666666666666665,0.4,2.4000000000000004,0,2,2,0,0,1,2.0,1.3333333333333333,1.6,1.2000000000000002
2017-01-28,Vit. Guimarães,Marítimo,0,0,2016,0,2017,26380,17980,0,0,1,0,-2,1,0.6666666666666666,1.0,1.2000000000000002,0.8,0,0,0,2,1,2,1.9999999999999998,1.0,1.8,1.0
2017-01-28,Nacional,Arouca,1,1,2016,0,2017,0,0,1,1,-2,-1,0,-2,0.0,1.0,0.2,1.4,1,1,-1,1,1,-1,1.6666666666666665,1.3333333333333333,1.8,1.2
2017-01-28,Estoril,FC Porto,1,2,2016,-1,2017,0,204700,1,2,-1,-1,-1,-1,0.3333333333333333,1.3333333333333333,0.2,1.2,2,1,2,3,0,1,2.333333333333333,0.6666666666666666,2.2,0.8
2017-01-28,Sporting CP,Paços Ferreira,4,2,2016,2,2017,196150,17150,4,2,0,0,1,1,2.0,1.6666666666666665,1.4000000000000001,1.2,2,4,-2,-2,0,-2,0.3333333333333333,1.6666666666666665,0.4,1.4
2017-01-30,Moreirense,Feirense,1,1,2016,0,2017,16150,0,1,1,1,-3,2,-1,1.6666666666666665,1.6666666666666665,1.4,1.5999999999999999,1,1,1,0,-1,2,0.6666666666666666,0.6666666666666666,0.8,0.8
2017-01-30,Vitória Setúbal,Benfica,1,0,2016,1,2017,16650,170650,1,0,1,1,-1,3,1.0,0.6666666666666666,1.4000000000000001,1.0,0,1,4,0,2,2,2.9999999999999996,1.0,2.4000000000000004,0.6000000000000001
2017-01-30,Rio Ave FC,Braga,1,0,2016,1,2017,19030,61700,1,0,-2,-1,0,-2,1.3333333333333333,2.333333333333333,1.2000000000000002,1.9999999999999998,0,1,-1,2,0,1,1.0,0.6666666666666666,1.2,0.6000000000000001
2017-02-03,Paços Ferreira,Vit. Guimarães,2,0,2016,2,2017,17150,26380,2,0,-2,-2,-2,0,1.0,3.0,0.6000000000000001,2.2,0,2,0,1,0,-2,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.6000000000000001
2017-02-04,Chaves,Boavista,0,0,2016,0,2017,0,13650,0,0,-2,2,0,0,1.3333333333333333,1.3333333333333333,1.4000000000000001,1.2000000000000002,0,0,-1,1,0,1,1.6666666666666665,1.6666666666666665,1.6,1.0
2017-02-04,FC Porto,Sporting CP,2,1,2016,1,2017,204700,196150,2,1,1,2,3,0,3.0,1.0,2.2,0.8,1,2,2,0,0,1,2.6666666666666665,2.0,2.2,1.4000000000000001
2017-02-05,Arouca,Vitória Setúbal,2,1,2016,1,2017,0,16650,2,1,0,-1,1,1,1.3333333333333333,1.3333333333333333,1.2000000000000002,1.2,1,2,1,1,1,-1,1.3333333333333333,0.3333333333333333,1.4000000000000001,0.4
2017-02-05,Benfica,Nacional,3,0,2016,3,2017,170650,0,3,0,-1,4,0,2,2.333333333333333,1.3333333333333333,2.2,0.8,0,3,0,-2,-1,0,0.3333333333333333,1.3333333333333333,0.2,1.2000000000000002
2017-02-05,Belenenses SAD,Tondela,0,0,2016,0,2017,17730,11200,0,0,1,-1,1,-1,1.0,0.6666666666666666,0.6000000000000001,0.8,0,0,2,-4,-2,-1,0.6666666666666666,2.0,0.6000000000000001,2.2
2017-02-06,Marítimo,Moreirense ,1,0,2016,1,2017,17980,0,1,0,0,0,2,1,1.6666666666666665,1.0,1.6,0.6000000000000001,0,1,2,-3,-1,-1,1.0,1.6666666666666665,0.8,2.0
2017-02-06,Feirense,Rio Ave FC,2,1,2016,1,2017,0,19030,2,1,0,1,0,-1,0.6666666666666666,0.3333333333333333,1.0,0.6000000000000001,1,2,1,-2,-1,0,1.0,1.6666666666666665,1.0,1.7999999999999998
2017-02-06,Braga,Estoril,1,1,2016,0,2017,61700,0,1,1,-1,-1,2,0,1.0,1.0,1.0,0.8,1,1,-1,-1,-1,-1,0.6666666666666666,1.6666666666666665,0.4,1.4
2017-02-10,Benfica,Arouca,3,0,2016,3,2017,170650,0,3,0,3,-1,4,0,2.333333333333333,0.3333333333333333,2.4,0.8,0,3,1,0,-1,1,1.3333333333333333,1.3333333333333333,1.6,1.2
2017-02-11,Tondela,Feirense,0,1,2016,-1,2017,11200,0,0,1,0,2,-4,-2,0.6666666666666666,1.3333333333333333,0.6000000000000001,1.6,1,0,1,0,1,0,1.3333333333333333,0.6666666666666666,1.0,0.8
2017-02-11,Vitória Setúbal,Chaves,0,0,2016,0,2017,16650,0,0,0,-1,1,1,1,1.3333333333333333,1.0,1.0,0.8,0,0,0,-2,2,0,0.6666666666666666,0.6666666666666666,1.2000000000000002,1.2000000000000002
2017-02-11,Estoril,Paços Ferreira,2,1,2016,1,2017,0,17150,2,1,0,-1,-1,-1,0.6666666666666666,1.3333333333333333,0.6000000000000001,1.4000000000000001,1,2,2,-2,-2,-2,1.3333333333333333,2.0,1.0,1.8000000000000003
2017-02-11,Vit. Guimarães,FC Porto,0,2,2016,-2,2017,26380,204700,0,2,-2,0,1,0,0.6666666666666666,1.0,0.4,1.0,2,0,1,1,2,3,2.6666666666666665,1.3333333333333333,2.2,0.8
2017-02-12,Nacional,Belenenses SAD,1,1,2016,0,2017,0,17730,1,1,-3,0,-2,-1,0.3333333333333333,2.0,0.2,1.4000000000000001,1,1,0,1,-1,1,0.6666666666666666,0.6666666666666666,0.6000000000000001,0.6000000000000001
2017-02-12,Moreirense,Sporting CP,2,3,2016,-1,2017,16150,196150,2,3,0,1,-3,2,1.0,1.6666666666666665,1.4000000000000001,1.6,3,2,-1,2,0,0,2.333333333333333,2.0,2.1999999999999997,1.8
2017-02-12,Boavista,Braga,1,1,2016,0,2017,13650,61700,1,1,0,-1,1,0,0.6666666666666666,0.6666666666666666,1.2,1.0,1,1,0,-1,-1,2,0.6666666666666666,1.3333333333333333,0.8,0.8
2017-02-13,Rio Ave FC,Marítimo,0,0,2016,0,2017,19030,17980,0,0,-1,1,-2,-1,1.3333333333333333,2.0,1.2000000000000002,1.8000000000000003,0,0,1,0,0,2,1.0,0.6666666666666666,1.4000000000000001,0.6000000000000001
2017-02-17,FC Porto,Tondela,4,0,2016,4,2017,204700,11200,4,0,2,1,1,2,2.0,0.6666666666666666,2.6,0.8,0,4,-1,0,2,-4,0.6666666666666666,0.3333333333333333,0.4,1.4
2017-02-18,Moreirense,Estoril,1,1,2016,0,2017,16150,0,1,1,-1,0,1,-3,1.3333333333333333,1.3333333333333333,1.6,1.8,1,1,1,0,-1,-1,1.3333333333333333,1.3333333333333333,1.0,1.4
2017-02-18,Chaves,Arouca,2,0,2016,2,2017,0,0,2,0,0,0,-2,2,0.0,0.6666666666666666,0.8,0.8,0,2,-3,1,0,-1,1.0,1.6666666666666665,1.2000000000000002,1.5999999999999999
2017-02-18,Feirense,Boavista,0,1,2016,-1,2017,0,13650,0,1,1,1,0,1,1.3333333333333333,0.6666666666666666,1.0,0.4,1,0,0,0,-1,1,0.3333333333333333,0.6666666666666666,1.2000000000000002,1.2000000000000002
2017-02-18,Sporting CP,Rio Ave FC,1,0,2016,1,2017,196150,19030,1,0,1,-1,2,0,2.6666666666666665,2.0,2.4,2.0,0,1,0,-1,1,-2,0.6666666666666666,0.6666666666666666,0.8,1.4000000000000001
2017-02-19,Paços Ferreira,Vitória Setúbal,2,1,2016,1,2017,17150,16650,2,1,-1,2,-2,-2,1.6666666666666665,2.0,1.2,2.2,1,2,0,-1,1,1,0.6666666666666666,0.6666666666666666,1.0,0.6000000000000001
2017-02-19,Belenenses SAD,Vit. Guimarães,1,1,2016,0,2017,17730,26380,1,1,0,0,1,-1,0.6666666666666666,0.3333333333333333,0.8,0.6000000000000001,1,1,-2,-2,0,1,0.0,1.3333333333333333,0.4,1.0
2017-02-19,Braga,Benfica,0,1,2016,-1,2017,61700,170650,0,1,0,0,-1,-1,0.6666666666666666,1.0,1.0,1.0,1,0,3,3,-1,4,2.0,0.3333333333333333,2.6,0.8
2017-02-20,Marítimo,Nacional,0,0,2016,0,2017,17980,0,0,0,0,1,0,0,0.3333333333333333,0.0,1.2000000000000002,0.6000000000000001,0,0,0,-3,0,-2,0.6666666666666666,1.6666666666666665,0.4,1.5999999999999999
2017-02-24,Vit. Guimarães,Moreirense ,1,0,2016,1,2017,26380,0,1,0,0,-2,-2,0,0.3333333333333333,1.6666666666666665,0.6000000000000001,1.2,0,1,-1,2,-3,-1,0.6666666666666666,1.3333333333333333,0.8,1.6
2017-02-24,Benfica,Chaves,3,1,2016,2,2017,170650,0,3,1,1,3,3,-1,2.333333333333333,0.0,2.2,0.2,1,3,2,0,0,-2,0.6666666666666666,0.0,0.8,0.4
2017-02-25,Tondela,Marítimo,1,1,2016,0,2017,11200,17980,1,1,-4,-1,0,2,0.0,1.6666666666666665,0.4,1.8,1,1,0,0,1,0,0.3333333333333333,0.0,0.6000000000000001,0.4
2017-02-25,Estoril,Sporting CP,0,2,2016,-2,2017,0,196150,0,2,0,1,0,-1,1.3333333333333333,1.0,1.0,1.2,2,0,1,1,-1,2,1.6666666666666665,1.3333333333333333,2.2,1.6
2017-02-25,Rio Ave FC,Paços Ferreira,0,0,2016,0,2017,19030,17150,0,0,-1,0,-1,1,0.3333333333333333,1.0,0.8,1.4000000000000001,0,0,1,-1,2,-2,1.6666666666666665,1.0,1.4,1.8000000000000003
2017-02-26,Nacional,Feirense,0,0,2016,0,2017,0,0,0,0,0,0,-3,0,0.3333333333333333,1.3333333333333333,0.4,1.4,0,0,-1,1,1,0,1.0,0.6666666666666666,1.0,0.6000000000000001
2017-02-26,Vitória Setúbal,Braga,1,1,2016,0,2017,16650,61700,1,1,-1,0,-1,1,0.6666666666666666,1.3333333333333333,1.0,1.0,1,1,-1,0,0,-1,0.6666666666666666,1.0,0.6000000000000001,1.2000000000000002
2017-02-26,Boavista,FC Porto,0,1,2016,-1,2017,13650,204700,0,1,1,0,0,-1,0.6666666666666666,0.3333333333333333,0.8,0.6000000000000001,1,0,4,2,1,1,2.6666666666666665,0.3333333333333333,2.8,0.8
2017-02-27,Arouca,Belenenses SAD,1,2,2016,-1,2017,0,17730,1,2,-2,-3,1,0,0.6666666666666666,1.9999999999999998,0.8,1.7999999999999998,2,1,0,0,0,1,0.6666666666666666,0.6666666666666666,0.8,0.8
2017-03-03,Moreirense,Boavista,0,0,2016,0,2017,16150,13650,0,0,0,-1,0,1,1.3333333333333333,1.6666666666666665,1.2,1.8,0,0,-1,1,0,0,0.6666666666666666,0.6666666666666666,0.4,0.6000000000000001
2017-03-04,Braga,Arouca,3,1,2016,2,2017,61700,0,3,1,0,-1,0,0,0.6666666666666666,1.0,0.6000000000000001,1.0,1,3,-1,-2,-3,1,0.3333333333333333,2.333333333333333,0.8,1.8
2017-03-04,FC Porto,Nacional,7,0,2016,7,2017,204700,0,7,0,1,4,2,1,2.333333333333333,0.0,2.1999999999999997,0.4,0,7,0,0,0,-3,0.3333333333333333,0.3333333333333333,0.4,1.0
2017-03-04,Feirense,Benfica,0,1,2016,-1,2017,0,170650,0,1,0,-1,1,1,0.3333333333333333,0.3333333333333333,0.8,0.6000000000000001,1,0,2,1,3,3,2.333333333333333,0.3333333333333333,2.0,0.4
2017-03-05,Paços Ferreira,Tondela,0,0,2016,0,2017,17150,11200,0,0,0,1,-1,2,1.0,1.0,1.4,1.4000000000000001,0,0,0,-4,-1,0,0.3333333333333333,1.9999999999999998,0.6000000000000001,1.2
2017-03-05,Marítimo,Vitória Setúbal,1,0,2016,1,2017,17980,16650,1,0,0,0,0,1,0.3333333333333333,0.3333333333333333,0.4,0.2,0,1,0,-1,0,-1,0.6666666666666666,1.0,0.8,1.0
2017-03-05,Belenenses SAD,Chaves,2,1,2016,1,2017,17730,0,2,1,1,0,0,0,1.3333333333333333,1.0,1.0,0.6000000000000001,1,2,-2,2,0,0,1.0,1.0,0.6000000000000001,1.0
2017-03-05,Sporting CP,Vit. Guimarães,1,1,2016,0,2017,196150,26380,1,1,2,1,1,-1,2.0,0.6666666666666666,2.2,1.2000000000000002,1,1,1,0,-2,-2,0.6666666666666666,1.0,0.4,1.0
2017-03-06,Estoril,Rio Ave FC,0,2,2016,-2,2017,0,19030,0,2,-2,0,1,0,1.0,1.3333333333333333,1.0,1.4,2,0,0,-1,0,-1,0.0,0.3333333333333333,0.4,0.6000000000000001
2017-03-10,Arouca,FC Porto,0,4,2016,-4,2017,0,204700,0,4,-2,-1,-2,-3,0.6666666666666666,2.333333333333333,0.8,2.2,4,0,7,1,4,2,4.0,0.0,3.2,0.2
2017-03-11,Vitória Setúbal,Feirense,1,2,2016,-1,2017,16650,0,1,2,-1,0,-1,0,0.6666666666666666,1.3333333333333333,0.6000000000000001,1.2000000000000002,2,1,-1,0,-1,1,0.0,0.6666666666666666,0.6000000000000001,0.6000000000000001
2017-03-11,Chaves,Braga,0,0,2016,0,2017,0,61700,0,0,-1,-2,2,0,1.3333333333333333,1.6666666666666665,0.8,1.0,0,0,2,0,-1,0,1.3333333333333333,1.0,1.2,1.0
2017-03-11,Tondela,Sporting CP,1,4,2016,-3,2017,11200,196150,1,4,0,0,-4,-1,0.3333333333333333,1.6666666666666665,0.2,1.2,4,1,0,2,1,1,1.3333333333333333,0.3333333333333333,1.6,1.0
2017-03-12,Boavista,Marítimo,3,0,2016,3,2017,13650,17980,3,0,0,-1,1,0,0.3333333333333333,0.3333333333333333,0.4,0.4,0,3,1,0,0,0,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.2
2017-03-12,Rio Ave FC,Moreirense ,3,2,2016,1,2017,19030,0,3,2,2,0,-1,0,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.6000000000000001,2,3,-1,-1,2,-3,0.6666666666666666,0.6666666666666666,0.6000000000000001,1.4
2017-03-12,Vit. Guimarães,Estoril,3,3,2016,0,2017,26380,0,3,3,0,1,0,-2,1.0,0.6666666666666666,0.6000000000000001,1.2000000000000002,3,3,-2,-2,0,1,0.3333333333333333,1.6666666666666665,0.8,1.4
2017-03-13,Nacional,Paços Ferreira,1,1,2016,0,2017,0,17150,1,1,-7,0,0,0,0.0,2.333333333333333,0.2,2.2,1,1,0,0,1,-1,0.6666666666666666,0.3333333333333333,1.0,0.6000000000000001
2017-03-13,Benfica,Belenenses SAD,4,0,2016,4,2017,170650,17730,4,0,1,2,1,3,1.6666666666666665,0.3333333333333333,2.2,0.2,0,4,1,1,0,0,1.6666666666666665,1.0,1.2,0.8
2017-03-17,Estoril,Boavista,0,0,2016,0,2017,0,13650,0,0,0,-2,-2,0,1.0,2.333333333333333,1.2000000000000002,1.7999999999999998,0,0,3,0,-1,1,1.0,0.3333333333333333,1.0,0.4
2017-03-18,Moreirense,Tondela,1,1,2016,0,2017,16150,11200,1,1,0,0,-1,0,1.0,1.3333333333333333,1.0,1.0,1,1,-3,0,0,-4,0.6666666666666666,1.6666666666666665,0.4,2.0
2017-03-18,Belenenses SAD,Braga,1,2,2016,-1,2017,17730,61700,1,2,-4,1,1,0,1.3333333333333333,1.9999999999999998,1.2,1.5999999999999999,2,1,0,2,0,-1,1.3333333333333333,0.6666666666666666,1.0,0.8
2017-03-18,Sporting CP,Nacional,2,0,2016,2,2017,196150,0,2,0,3,0,2,1,2.333333333333333,0.6666666666666666,2.2,0.8,0,2,0,-7,0,0,0.3333333333333333,2.6666666666666665,0.4,1.8
2017-03-18,Paços Ferreira,Benfica,0,0,2016,0,2017,17150,170650,0,0,0,0,0,1,0.3333333333333333,0.3333333333333333,0.8,0.8,0,0,4,1,2,1,2.6666666666666665,0.3333333333333333,2.4000000000000004,0.2
2017-03-19,Marítimo,Arouca,3,1,2016,2,2017,17980,0,3,1,-3,1,0,0,0.6666666666666666,1.3333333333333333,0.4,0.8,1,3,-4,-2,-1,-2,0.6666666666666666,2.9999999999999996,0.4,2.8000000000000003
2017-03-19,Feirense,Chaves,3,2,2016,1,2017,0,0,3,2,1,-1,0,-1,0.6666666666666666,0.6666666666666666,0.6000000000000001,0.6000000000000001,2,3,0,-1,-2,2,0.6666666666666666,1.6666666666666665,0.8,1.0
2017-03-19,FC Porto,Vitória Setúbal,1,1,2016,0,2017,204700,16650,1,1,4,7,1,4,3.9999999999999996,0.0,3.6,0.0,1,1,-1,-1,0,-1,0.6666666666666666,1.3333333333333333,0.6000000000000001,1.2000000000000002
2017-03-19,Vit. Guimarães,Rio Ave FC,3,0,2016,3,2017,26380,19030,3,0,0,0,1,0,1.6666666666666665,1.3333333333333333,1.2,1.4,0,3,1,2,0,-1,1.6666666666666665,0.6666666666666666,1.0,0.6000000000000001
2017-03-31,Chaves,Paços Ferreira,1,0,2016,1,2017,0,17150,1,0,-1,0,-1,-2,1.0,1.6666666666666665,1.2000000000000002,1.6,0,1,0,0,0,0,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.4
2017-03-31,Nacional,Vit. Guimarães,1,2,2016,-1,2017,0,26380,1,2,-2,0,-7,0,0.3333333333333333,3.333333333333333,0.2,2.0,2,1,3,0,0,1,2.3333333333333335,1.3333333333333333,1.8,1.0
2017-04-01,Tondela,Estoril,0,2,2016,-2,2017,11200,0,0,2,0,-3,0,0,0.6666666666666666,1.6666666666666665,0.6000000000000001,2.0,2,0,0,0,-2,-2,1.0,1.6666666666666665,0.8,1.5999999999999999
2017-04-01,Boavista,Rio Ave FC,0,1,2016,-1,2017,13650,19030,0,1,0,3,0,-1,1.0,0.0,0.8,0.2,1,0,-3,1,2,0,1.6666666666666665,1.6666666666666665,1.0,1.2
2017-04-01,Benfica,FC Porto,1,1,2016,0,2017,170650,204700,1,1,0,4,1,2,1.6666666666666665,0.0,1.8,0.2,1,1,0,4,7,1,3.9999999999999996,0.3333333333333333,3.4000000000000004,0.2
2017-04-02,Belenenses SAD,Feirense,1,2,2016,-1,2017,17730,0,1,2,-1,-4,1,1,1.0,2.3333333333333335,1.2,1.8,2,1,1,1,-1,0,1.6666666666666665,1.3333333333333333,1.0,1.0
2017-04-02,Vitória Setúbal,Moreirense ,2,0,2016,2,2017,16650,0,2,0,0,-1,-1,0,0.6666666666666666,1.3333333333333333,0.8,1.4,0,2,-1,-1,-1,2,0.6666666666666666,1.6666666666666665,0.8,1.6
2017-04-02,Arouca,Sporting CP,1,2,2016,-1,2017,0,196150,1,2,-2,-4,-2,-1,0.6666666666666666,3.333333333333333,0.6000000000000001,2.8,2,1,2,3,0,2,2.3333333333333335,0.6666666666666666,2.0000000000000004,0.4
2017-04-02,Braga,Marítimo,3,3,2016,0,2017,61700,17980,3,3,1,0,2,0,1.6666666666666665,0.6666666666666666,1.2,0.8,3,3,2,-3,1,0,1.3333333333333333,1.3333333333333333,1.0,1.0
2017-04-07,Feirense,Braga,0,1,2016,-1,2017,0,61700,0,1,1,1,1,-1,2.333333333333333,1.3333333333333333,1.4,1.0,1,0,0,1,0,2,1.6666666666666665,1.3333333333333333,1.8,1.2
2017-04-08,Paços Ferreira,Arouca,1,1,2016,0,2017,17150,0,1,1,-1,0,0,0,0.3333333333333333,0.6666666666666666,0.2,0.4,1,1,-1,-2,-4,-2,0.6666666666666666,3.0,0.8,2.8000000000000003
2017-04-08,FC Porto,Belenenses SAD,3,0,2016,3,2017,204700,17730,3,0,0,0,4,7,2.0,0.6666666666666666,2.8000000000000007,0.4,0,3,-1,-1,-4,1,0.6666666666666666,2.6666666666666665,1.2000000000000002,2.0
2017-04-08,Sporting CP,Boavista,4,0,2016,4,2017,196150,13650,4,0,1,2,3,0,2.6666666666666665,0.6666666666666666,2.2,0.6000000000000001,0,4,-1,0,3,0,1.0,0.3333333333333333,0.6000000000000001,0.4
2017-04-09,Estoril,Nacional,0,1,2016,-1,2017,0,0,0,1,2,0,0,-2,1.6666666666666665,1.0,1.0,1.4,1,0,-1,-2,0,-7,0.6666666666666666,1.6666666666666665,0.4,2.4000000000000004
2017-04-09,Rio Ave FC,Vitória Setúbal,0,0,2016,0,2017,19030,16650,0,0,1,-3,1,2,1.3333333333333333,1.6666666666666665,1.2000000000000002,1.0,0,0,2,0,-1,-1,1.3333333333333333,1.0,1.0,1.0
